1	-2,780104	37,14114
2	-2,797098	37,13305
3	-3,022522	36,74807
4	-2,181163	37,2871
5	-2,62175	37,03319
6	-2,147483	37,38979
7	-2,961038	36,97449
8	-2,596944	37,33585
9	-2,266174	37,23598
10	-2,587667	36,9893
11	-2,570075	36,95742
12	-2,601994	36,9663
13	-2,467922	36,84016
14	-2,790071	37,00236
15	-2,594579	37,002
16	-1,917543	37,24516
17	-2,074867	37,35025
18	-2,411396	37,34969
19	-2,454761	37,26083
20	-2,996469	37,03116
21	-2,43566	37,33091
22	-1,981898	37,18964
23	-2,790928	37,012
24	-2,455683	36,92587
25	-2,239107	37,23124
26	-2,241685	37,21175
27	-2,61942	36,98652
28	-2,949425	36,84644
29	-2,739681	37,00973
30	-2,193626	37,35259
31	-1,895012	36,99659
32	-2,439524	37,18464
33	-2,257897	37,26633
34	-2,264839	37,5956
35	-2,210223	37,26199
36	-1,881476	37,29709
37	-2,870697	36,82121
38	-2,812738	36,77506
39	-2,602107	36,87704
40	-2,657921	36,86892
41	-2,840678	37,17101
42	-2,262964	37,35888
43	-2,858356	36,97942
44	-2,492936	36,95393
45	-1,940099	37,16948
46	-1,821901	37,17925
47	-2,538305	37,1207
48	-2,611436	36,96788
49	-1,943684	37,39063
50	-2,435978	36,88415
51	-2,639302	36,98504
52	-2,659945	36,99316
53	-2,329601	37,29667
54	-2,88922	36,99384
55	-2,219928	37,29527
56	-2,067055	37,21585
57	-2,200706	37,04179
58	-2,427074	37,39965
59	-2,304892	37,33229
60	-2,165795	37,7111
61	-1,851328	37,13995
62	-2,688159	36,75254
63	-2,64774	37,10497
64	-2,20651	36,96576
65	-2,745168	37,03723
66	-2,476297	37,17611
67	-2,298121	37,35212
68	-2,295018	37,48503
69	-2,773482	36,99884
70	-2,226434	37,40604
71	-2,953087	37,02088
72	-2,440625	36,91667
73	-1,745502	37,41183
74	-2,36155	37,34855
75	-2,680989	36,99564
76	-2,462424	36,94406
77	-2,614935	36,76427
78	-2,603768	37,0172
79	-2,530279	36,97506
80	-2,347544	37,20457
81	-2,508077	37,34361
82	-2,398526	37,32348
83	-2,389127	37,39139
84	-2,126351	37,09841
85	-2,389523	37,3382
86	-2,392681	37,04945
87	-2,076205	37,46729
88	-2,28497	37,22803
89	-2,597233	36,98359
90	-2,439434	37,34551
91	-2,7	37,13334
92	-1,894899	37,15225
93	-2,264096	37,03019
94	-2,203801	37,18548
95	-2,36507	37,39732
96	-2,403687	37,19375
97	-2,095682	37,69095
98	-2,074232	37,64802
99	-1,868238	37,24686
100	-2,426541	36,88963
101	-2,642515	36,83145
102	-2,039607	37,34265
103	-5,723718	36,46045
104	-5,173237	36,90491
105	-5,657418	36,65533
106	-5,447698	36,12978
