1	-2,4616420	36,8421770
2	-3,5970727	37,1799320
3	-6,2968762	36,5338263
4	-6,9499395	37,2574297
5	-5,9913296	37,3880377
6	-3,7891227	37,7691916
7	-1,1302000	37,9868016
8	-6,3724985	39,4769298
9	-6,9710945	38,8762468
10	-1,8567778	38,9964122
11	-0,3784749	39,4725604
12	-3,7022912	40,4185445
13	2,1746122	41,3955767
14	2,8213392	41,9838631
15	0,6234778	41,6171652
16	-0,8864699	41,6493233
17	-2,9383934	43,2627928
18	-5,8508052	43,3623326
19	-4,7220730	41,6542358
20	-8,7152103	42,2313273
21	-8,4076307	43,3603259
