1	-115,46729	32,65498
2	-114,84928	32,62792
3	-114,81908	32,60944
4	-116,63136	32,5691
5	-114,98933	32,56281
6	-115,29903	32,5589
7	-115,06357	32,55437
8	-116,04023	32,54565
9	-115,19196	32,5456
10	-117,01822	32,53349
11	-116,75961	32,51984
12	-115,33766	32,5192
13	-114,97368	32,51606
14	-116,97948	32,50884
15	-114,84396	32,49588
16	-114,76349	32,4736
17	-116,92547	32,45656
18	-115,22515	32,41796
19	-117,04824	32,35879
20	-115,19646	32,35398
21	-115,10825	32,28739
22	-115,25505	32,24737
23	-116,89567	32,20757
24	-114,99385	32,19506
25	-114,96153	32,16396
26	-116,85637	32,10062
27	-116,57165	32,09249
28	-116,62332	32,07637
29	-114,98439	32,0302
30	-115,94996	32,00399
31	-116,34858	32,00272
32	-115,29686	31,94091
33	-116,68801	31,90071
34	-116,60967	31,872
35	-112,85631	31,86295
36	-115,12095	31,85318
37	-116,57269	31,73494
38	-112,62405	31,71101
39	-114,49333	31,69375
40	-112,4556	31,68508
41	-106,33614	31,64802
42	-116,43883	31,62675
43	-106,31748	31,61565
44	-112,32247	31,59322
45	-116,03535	31,56756
46	-115,83156	31,56714
47	-116,40299	31,55601
48	-112,74737	31,51887
49	-111,7706	31,51555
50	-111,54285	31,46908
51	-111,67831	31,42878
52	-115,71914	31,40517
53	-106,11226	31,39985
54	-106,01982	31,37257
55	-106,42143	31,36776
56	-113,62757	31,34015
57	-106,47299	31,33242
58	-116,24329	31,33103
59	-110,94478	31,33086
60	-105,9562	31,32725
61	-113,53915	31,32049
62	-115,88797	31,30023
63	-116,37109	31,27837
64	-112,12198	31,26275
65	-111,33221	31,25123
66	-110,18719	31,23934
67	-110,59893	31,23689
68	-105,86657	31,23126
69	-107,44794	31,22048
70	-112,46626	31,21096
71	-112,28793	31,19255
72	-111,19485	31,17975
73	-110,95076	31,1786
74	-110,35018	31,15986
75	-110,65222	31,14711
76	-111,74547	31,14484
77	-112,52975	31,14394
78	-111,37952	31,1047
79	-107,99157	31,09125
80	-116,20533	31,07681
81	-111,38729	31,07431
82	-110,88696	31,06606
83	-115,78436	31,04982
84	-107,52501	31,04286
85	-114,83606	31,03088
86	-110,30359	30,97992
87	-110,48147	30,97588
88	-108,29631	30,95878
89	-106,47117	30,93791
90	-105,48405	30,93398
91	-111,43049	30,92607
92	-109,56886	30,89644
93	-111,46227	30,8898
94	-108,18616	30,886
95	-115,69448	30,88048
96	-109,66698	30,87608
97	-110,11038	30,84632
98	-116,06179	30,84591
99	-110,85351	30,78978
100	-115,93069	30,78185
101	-108,37053	30,76289
102	-111,73201	30,75162
103	-111,15321	30,74451
104	-110,91385	30,73211
105	-109,58485	30,72409
106	-111,82607	30,7145
107	-112,15318	30,71353
108	-107,62375	30,70862
109	-112,05016	30,67598
110	-109,58923	30,66798
111	-111,3965	30,6476
112	-109,96005	30,63193
113	-110,96255	30,62686
114	-106,50956	30,61643
115	-115,59477	30,61048
116	-110,2323	30,6086
117	-106,89054	30,60427
118	-107,8855	30,60079
119	-105,81989	30,57322
120	-106,64816	30,56125
121	-111,12097	30,54051
122	-106,81326	30,54038
123	-107,95286	30,48694
124	-115,93506	30,48488
125	-108,93537	30,47918
126	-111,19891	30,45637
127	-107,91164	30,44263
128	-110,03214	30,44064
129	-108,92072	30,41913
130	-115,87489	30,41874
131	-107,91117	30,4082
132	-107,31623	30,4052
133	-111,53107	30,39633
134	-107,94852	30,37824
135	-108,48088	30,37248
136	-109,68723	30,37209
137	-108,4811	30,37156
138	-110,56203	30,361
139	-110,0973	30,36012
140	-108,9256	30,35231
141	-114,65296	30,34363
142	-110,16487	30,3332
143	-111,0855	30,33206
144	-107,53815	30,31289
145	-108,06669	30,30347
146	-109,35285	30,30273
147	-111,73551	30,29395
148	-110,70483	30,27195
149	-104,88628	30,26126
150	-112,28117	30,24613
151	-108,95306	30,20897
152	-111,9399	30,20091
153	-108,02077	30,17252
154	-111,11546	30,17242
155	-109,32184	30,16537
156	-110,68539	30,13961
157	-110,24432	30,1347
158	-109,77741	30,12843
159	-107,61185	30,11081
160	-106,90465	30,09627
161	-108,3378	30,08481
162	-110,67806	30,07382
163	-115,75933	30,06871
164	-115,46302	30,06317
165	-115,31915	30,06297
166	-108,0371	30,0592
167	-111,0238	30,05184
168	-107,76487	30,04989
169	-110,21062	30,01434
170	-114,99446	29,99464
171	-109,77952	29,99463
172	-104,69366	29,98726
173	-114,8382	29,98722
174	-115,22431	29,98486
175	-108,34445	29,97084
176	-114,5936	29,95771
177	-106,96339	29,94199
178	-115,11867	29,92931
179	-110,61869	29,92829
180	-110,20245	29,91543
181	-109,30524	29,90598
182	-107,25422	29,90202
183	-104,67426	29,89908
184	-107,7788	29,88197
185	-110,59063	29,88159
186	-114,95224	29,87233
187	-110,94961	29,86845
188	-109,31704	29,86589
189	-115,19838	29,85987
190	-115,64689	29,85137
191	-111,4781	29,84229
192	-107,47018	29,83885
193	-114,41019	29,83849
194	-108,71725	29,838
195	-110,59756	29,83742
196	-104,62018	29,83511
197	-110,22028	29,82927
198	-109,14578	29,817
199	-107,06974	29,81278
200	-115,42007	29,81223
201	-109,68071	29,80654
202	-114,38853	29,75303
203	-114,3055	29,7394
204	-115,13351	29,73193
205	-110,65083	29,72023
206	-110,14549	29,69633
207	-109,63417	29,69048
208	-110,95525	29,68694
209	-114,92116	29,67871
210	-114,66727	29,67101
211	-108,26005	29,66923
212	-109,46159	29,65318
213	-108,98692	29,63055
214	-104,51681	29,62992
215	-108,39376	29,6179
216	-110,12366	29,59171
217	-104,54412	29,56445
218	-109,53198	29,53821
219	-110,11629	29,53615
220	-114,70155	29,53477
221	-115,25491	29,53173
222	-104,31529	29,51201
223	-112,38955	29,50965
224	-110,72063	29,49283
225	-107,35995	29,4918
226	-114,86913	29,48092
227	-104,89973	29,45773
228	-107,39086	29,43596
229	-110,38499	29,42801
230	-110,78854	29,4089
231	-109,82533	29,39915
232	-108,10271	29,39144
233	-104,16398	29,38497
234	-110,89255	29,3816
235	-104,93468	29,36268
236	-107,73567	29,35764
237	-114,21473	29,35681
238	-112,36829	29,33569
239	-106,76519	29,32969
240	-100,93252	29,31842
241	-104,99407	29,3075
242	-110,60207	29,30361
243	-104,35581	29,29833
244	-107,39982	29,29376
245	-107,71001	29,28378
246	-111,68021	29,27957
247	-107,29831	29,26728
248	-109,03212	29,26611
249	-108,0927	29,25308
250	-114,15411	29,24765
251	-105,7841	29,23293
252	-105,10592	29,22931
253	-107,3496	29,21774
254	-104,44257	29,20802
255	-110,13311	29,20698
256	-108,12946	29,18525
257	-102,93298	29,18417
258	-107,30577	29,17446
259	-100,98392	29,15236
260	-100,98473	29,15169
261	-103,00401	29,1386
262	-108,1282	29,13696
263	-110,47755	29,12746
264	-109,96646	29,11758
265	-103,52461	29,11339
266	-110,33899	29,11281
267	-106,80247	29,11183
268	-103,90699	29,10306
269	-105,11119	29,09808
270	-111,72596	29,09524
271	-110,96215	29,09418
272	-100,66975	29,06989
273	-110,05334	29,0666
274	-109,23572	29,05607
275	-113,72272	29,03181
276	-107,46429	29,03112
277	-100,89964	29,02131
278	-110,13383	29,00807
279	-108,20213	29,00198
280	-108,55653	29,00088
281	-103,3696	28,99903
282	-104,83686	28,99771
283	-109,39974	28,98477
284	-110,03875	28,97964
285	-109,19947	28,97847
286	-107,8416	28,97378
287	-102,80201	28,97222
288	-110,25645	28,97111
289	-106,67002	28,97082
290	-114,28468	28,96621
291	-103,8008	28,9593
292	-108,71038	28,95873
293	-113,55892	28,95408
294	-107,79453	28,94557
295	-103,82367	28,93853
296	-113,61008	28,93722
297	-102,79839	28,93209
298	-106,64754	28,93025
299	-114,159	28,9298
300	-102,81486	28,92755
301	-108,01664	28,92438
302	-104,41528	28,92136
303	-107,29251	28,90338
304	-103,39704	28,89598
305	-107,48637	28,89165
306	-100,62543	28,89101
307	-103,47804	28,89091
308	-109,7494	28,88629
309	-111,34924	28,88593
310	-113,71097	28,8844
311	-110,25051	28,87771
312	-106,23244	28,87607
313	-113,92496	28,87448
314	-109,16466	28,87219
315	-102,92886	28,86971
316	-107,74285	28,85153
317	-110,69772	28,84746
318	-109,43413	28,84444
319	-105,27603	28,84412
320	-105,91496	28,83367
321	-111,93387	28,8286
322	-110,00602	28,81322
323	-104,10504	28,8102
324	-108,94704	28,80556
325	-110,57353	28,80506
326	-109,16264	28,80296
327	-107,72852	28,80019
328	-111,40463	28,79645
329	-106,85476	28,79426
330	-114,1097	28,79205
331	-111,24247	28,79178
332	-110,09363	28,7898
333	-103,88512	28,78135
334	-113,92236	28,7801
335	-110,31994	28,77632
336	-105,48196	28,77369
337	-105,81157	28,77331
338	-107,25683	28,77255
339	-103,06551	28,76978
340	-103,68218	28,76978
341	-105,94425	28,76916
342	-109,63599	28,76704
343	-110,77097	28,76407
344	-101,07799	28,7563
345	-109,13368	28,74945
346	-110,39951	28,74748
347	-106,90507	28,7472
348	-106,69798	28,74705
349	-109,30788	28,74407
350	-105,74263	28,74088
351	-110,43002	28,72837
352	-111,62979	28,72798
353	-111,28206	28,72668
354	-108,95908	28,72518
355	-110,34249	28,71593
356	-114,17058	28,70626
357	-104,50667	28,70322
358	-100,50622	28,70078
359	-107,56555	28,69032
360	-104,68315	28,6893
361	-106,86622	28,68858
362	-114,23209	28,67625
363	-104,3036	28,67096
364	-103,19634	28,66476
365	-107,51996	28,66007
366	-108,75452	28,65725
367	-109,28104	28,64631
368	-109,11173	28,6441
369	-114,01407	28,64165
370	-102,94537	28,64118
371	-109,61422	28,63479
372	-104,04515	28,63461
373	-106,07372	28,63058
374	-114,0528	28,62906
375	-109,9555	28,62749
376	-108,95553	28,62721
377	-110,29221	28,60432
378	-109,56554	28,6036
379	-109,74408	28,60032
380	-105,8912	28,59216
381	-105,57287	28,58487
382	-113,94862	28,58361
